lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag,prediction_label,prediction_score
33.9733,-118.4558,2,4,0,19,0,1,1.0
33.9323,-118.3218,11,4,1,12,1,0,1.0
33.9853,-118.2408,4,2,0,6,1,0,1.0
33.9723,-118.1318,5,3,0,15,0,0,1.0
34.0293,-118.2658,9,3,0,1,1,0,1.0
33.9723,-118.4338,11,1,0,17,1,0,1.0
33.9253,-118.3998,11,1,0,17,0,0,1.0
34.0443,-118.2698,1,3,0,0,1,1,0.5116
34.0423,-118.2458,8,1,0,2,1,0,1.0
34.0473,-118.0988,11,3,0,17,0,1,1.0
33.9603,-118.3188,6,4,1,9,0,1,1.0
33.9853,-118.2548,2,4,0,6,0,0,1.0
33.9703,-118.0838,6,3,0,20,0,0,1.0
34.0443,-118.3768,0,5,1,10,0,1,1.0
34.0443,-118.2698,9,4,0,0,1,1,0.6
34.0443,-118.2698,3,1,0,0,0,1,0.6863
34.0683,-118.3618,10,2,0,9,1,0,1.0
34.0063,-118.3058,2,4,1,5,1,0,1.0
34.0233,-118.3158,10,4,0,5,0,0,1.0
33.8803,-118.2518,1,1,0,16,0,0,1.0
33.9263,-118.1318,10,3,0,18,1,0,1.0
33.9373,-118.3868,9,1,0,15,1,0,1.0
33.8663,-118.1758,8,2,0,20,1,1,1.0
34.0273,-118.3628,11,3,0,9,1,1,1.0
33.9903,-118.2928,1,6,0,5,0,1,1.0
34.0533,-118.0648,11,2,0,20,1,1,1.0
34.0443,-118.2698,0,3,0,0,1,1,0.5231
33.9553,-118.4228,7,4,0,17,0,1,1.0
34.0443,-118.2698,8,4,0,0,1,1,0.5897
33.8353,-118.2568,5,1,0,20,1,0,1.0
34.0393,-118.2698,6,4,1,0,0,1,1.0
34.0243,-118.1548,8,3,0,11,0,0,1.0
33.8603,-118.3728,0,3,1,21,0,1,1.0
34.0133,-118.3028,0,1,1,4,1,1,1.0
34.0443,-118.2628,5,3,1,0,1,1,1.0
33.9533,-118.1528,4,1,1,14,1,0,1.0
34.0583,-118.4538,1,2,0,18,0,0,1.0
34.0443,-118.2698,6,2,1,0,1,0,0.5
34.0273,-118.1968,10,3,0,7,0,0,1.0
33.9553,-118.1778,3,3,0,12,1,1,1.0
34.0643,-118.4118,2,4,0,14,0,0,1.0
34.0283,-118.1318,1,1,1,13,1,1,1.0
33.8983,-118.1778,2,2,0,17,0,1,1.0
33.8583,-118.2138,7,4,0,19,1,0,1.0
33.9213,-118.2178,5,3,0,13,0,1,1.0
34.0253,-118.3598,9,3,1,9,1,1,1.0
33.9443,-118.3938,5,3,0,15,0,0,1.0
34.0303,-118.2108,0,1,0,6,0,1,1.0
34.0443,-118.2698,7,1,0,0,1,1,0.5625
34.0193,-118.1908,5,2,0,8,1,1,1.0
33.9513,-118.1198,11,1,0,17,0,0,1.0
34.0443,-118.2698,7,3,0,0,0,1,0.7447
34.0443,-118.2698,4,1,0,0,1,1,0.675
34.0493,-118.4688,7,4,0,19,0,1,1.0
33.8653,-118.3548,9,2,0,19,1,0,1.0
33.8673,-118.2948,2,3,0,17,0,1,1.0
33.9263,-118.2108,2,3,0,13,0,1,1.0
33.8563,-118.1938,10,3,0,20,0,1,1.0
33.8463,-118.2648,9,3,0,19,0,0,1.0
34.0443,-118.2698,9,3,1,0,1,1,0.5333
34.0393,-118.4418,1,2,0,17,0,1,1.0
33.9263,-118.1438,9,2,0,17,0,1,1.0
33.8753,-118.3718,8,4,0,19,0,1,1.0
33.9423,-118.3798,7,1,0,15,0,1,1.0
33.9853,-118.2608,4,4,0,5,0,1,1.0
33.8813,-118.1398,6,2,0,20,1,0,1.0
34.0633,-118.1238,4,4,0,14,1,1,1.0
34.0343,-118.2698,10,1,1,1,1,1,1.0
33.9033,-118.1598,4,1,0,17,0,1,1.0
33.9923,-118.4228,6,4,0,16,1,1,1.0
33.8523,-118.1758,4,1,0,21,0,1,1.0
33.9723,-118.2268,6,2,0,8,0,0,1.0
33.9533,-118.3858,0,5,1,14,0,0,1.0
33.9063,-118.1778,2,4,1,16,0,0,1.0
33.9303,-118.3898,1,2,0,16,1,0,1.0
34.0723,-118.0738,8,3,0,19,0,1,1.0
34.0443,-118.2698,3,1,0,0,0,1,0.6863
33.9723,-118.2938,5,3,0,7,0,1,1.0
33.9093,-118.3758,5,1,0,17,0,0,1.0
34.0453,-118.2758,4,1,1,0,1,1,1.0
33.9893,-118.1158,2,2,0,16,1,0,1.0
34.0443,-118.2698,8,1,1,0,1,0,0.5
33.9013,-118.1458,4,2,0,18,1,1,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
33.9003,-118.1238,9,1,1,20,1,0,1.0
33.9863,-118.2498,9,1,0,6,0,1,1.0
33.9293,-118.0638,6,2,0,23,1,0,1.0
33.9593,-118.2528,8,4,0,8,1,1,1.0
34.0443,-118.2698,6,1,0,0,1,1,0.6765
33.9673,-118.2698,6,1,1,7,0,1,1.0
33.8943,-118.3488,10,2,0,16,1,1,1.0
34.0443,-118.2698,11,4,0,0,1,0,0.5
33.8653,-118.3928,7,3,0,21,1,1,1.0
34.0333,-118.2608,3,4,0,1,0,1,1.0
33.9743,-118.4258,7,3,1,17,0,0,1.0
34.0443,-118.2698,11,3,0,0,1,1,0.75
34.0443,-118.2698,4,1,0,0,0,1,0.675
33.9453,-118.3828,4,3,1,15,0,0,1.0
34.0443,-118.2698,9,3,0,0,0,1,0.6207
34.0073,-118.4188,5,4,0,15,0,0,1.0
34.0443,-118.2698,2,2,0,0,0,1,0.72
33.8693,-118.2988,10,3,0,17,1,1,1.0
34.0213,-118.2208,7,3,0,5,0,0,1.0
34.0173,-118.0928,4,1,0,17,0,0,1.0
33.9983,-118.2368,6,3,0,5,1,1,1.0
34.0443,-118.2698,3,1,0,0,1,1,0.6863
33.9313,-118.1978,5,3,0,13,1,1,1.0
33.8843,-118.3768,6,1,0,19,0,0,1.0
34.0413,-118.3998,2,4,0,13,0,0,1.0
33.9583,-118.2578,4,2,0,8,1,1,1.0
34.0313,-118.2748,9,3,0,1,1,1,1.0
33.9113,-118.3848,6,4,0,17,1,1,1.0
33.9403,-118.1148,4,4,0,18,0,0,1.0
33.9753,-118.3098,10,3,0,7,0,1,1.0
33.8823,-118.1698,10,3,0,19,1,1,1.0
33.8543,-118.2008,9,4,0,20,0,0,1.0
34.0163,-118.3298,10,3,0,6,1,0,1.0
34.0443,-118.2698,7,4,0,0,1,1,0.6061
34.0443,-118.2698,5,2,1,0,0,0,0.5556
34.0443,-118.2698,0,2,0,0,0,1,0.5323
33.9153,-118.2308,3,4,0,13,0,1,1.0
34.0443,-118.1158,1,3,0,15,1,1,1.0
34.0443,-118.2698,0,3,0,0,0,1,0.5231
34.0373,-118.0798,4,3,0,19,0,1,1.0
33.8523,-118.3758,11,1,0,21,1,1,1.0
33.8483,-118.2518,0,4,0,19,0,1,1.0
34.0443,-118.2698,9,4,0,0,0,1,0.6
34.0323,-118.2388,4,3,1,3,1,0,1.0
33.8543,-118.3378,11,2,0,20,0,1,1.0
33.9913,-118.2418,1,1,0,5,0,1,1.0
33.9013,-118.1758,6,4,0,17,0,0,1.0
34.0303,-118.2958,0,2,0,2,0,0,1.0
34.0443,-118.2698,2,4,0,0,1,1,0.7188
33.8523,-118.2308,5,4,0,19,1,0,1.0
34.0443,-118.2698,10,3,0,0,1,1,0.625
33.9323,-118.3318,11,3,0,12,0,0,1.0
33.9573,-118.3668,3,2,0,13,0,1,1.0
33.9043,-118.1118,0,2,0,21,1,1,1.0
34.0443,-118.2698,6,2,0,0,1,1,0.7647
34.0443,-118.2698,6,2,1,0,1,0,0.5
33.9473,-118.3768,4,2,0,14,0,0,1.0
33.9403,-118.3088,2,4,0,11,0,1,1.0
33.9013,-118.1168,0,4,0,20,0,0,1.0
34.0353,-118.2578,2,3,0,1,1,1,1.0
33.9203,-118.1698,4,3,0,15,0,1,1.0
33.9173,-118.2928,7,3,0,12,1,1,1.0
34.0253,-118.2138,6,1,0,5,0,1,1.0
34.0163,-118.3538,1,3,0,8,0,1,1.0
33.9623,-118.3808,1,1,0,13,1,1,1.0
34.0383,-118.2498,9,2,0,2,0,1,1.0
34.0443,-118.2678,3,2,0,0,1,1,1.0
34.0103,-118.2548,8,1,0,3,0,0,1.0
33.9883,-118.3628,5,3,0,10,0,0,1.0
34.0443,-118.2698,0,4,1,0,1,0,0.8333
33.9883,-118.2498,6,1,0,5,0,0,1.0
34.0633,-118.4308,2,4,1,16,0,0,1.0
34.0313,-118.4188,0,2,0,14,1,0,1.0
33.9223,-118.3538,11,4,1,14,1,1,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
34.0213,-118.4038,11,1,0,13,0,1,1.0
34.0523,-118.4718,5,1,0,20,1,0,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
34.0323,-118.3948,8,1,1,12,0,1,1.0
34.0033,-118.2598,4,3,1,4,1,1,1.0
34.0443,-118.2698,0,1,1,0,0,0,0.625
33.9763,-118.1728,6,3,1,11,0,0,1.0
33.9873,-118.2268,0,4,1,7,0,1,1.0
33.8693,-118.3538,2,1,1,19,0,1,1.0
34.0443,-118.4048,9,2,0,13,1,0,1.0
33.9883,-118.3408,2,4,1,9,1,0,1.0
34.0623,-118.4458,2,2,1,17,1,1,1.0
33.9113,-118.1578,1,2,0,17,0,0,1.0
33.9293,-118.4048,1,2,0,17,1,1,1.0
33.8503,-118.2278,5,2,1,19,1,0,1.0
34.0443,-118.2698,6,4,1,0,0,1,1.0
33.9913,-118.1638,8,3,0,11,1,1,1.0
34.0443,-118.2698,5,3,0,0,1,1,0.6744
33.9403,-118.3238,0,5,0,11,0,0,1.0
33.8873,-118.1588,0,4,0,19,0,0,1.0
34.0443,-118.2698,2,4,0,0,0,1,0.7188
34.0423,-118.4588,5,2,0,18,0,0,1.0
34.0523,-118.2698,9,4,0,0,1,1,1.0
34.0543,-118.3748,6,2,0,10,1,1,1.0
33.8703,-118.2058,0,3,0,18,0,1,1.0
33.9723,-118.2198,7,1,0,8,0,0,1.0
34.0333,-118.1258,8,2,0,14,1,1,1.0
34.0343,-118.3568,3,3,1,8,1,1,1.0
34.0523,-118.2778,0,2,0,1,0,1,1.0
34.0703,-118.1058,6,3,0,16,0,0,1.0
34.0073,-118.2638,1,2,0,3,1,0,1.0
34.0443,-118.2698,7,4,1,0,1,1,0.8889
33.8903,-118.1318,5,1,0,20,1,1,1.0
33.9263,-118.2088,6,4,0,13,0,1,1.0
33.9023,-118.1788,8,3,0,16,1,1,1.0
34.0183,-118.2188,2,1,0,5,1,1,1.0
34.0443,-118.2698,1,2,0,0,0,1,0.6154
34.0313,-118.3308,8,3,0,6,0,0,1.0
34.0303,-118.2598,5,4,0,1,0,0,1.0
33.8813,-118.3618,8,4,0,18,1,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
34.0443,-118.4338,7,4,0,16,0,0,1.0
33.9783,-118.3768,11,2,0,12,0,0,1.0
33.8683,-118.2378,7,1,1,17,0,0,1.0
34.0443,-118.2698,3,3,0,0,1,1,0.6087
33.8983,-118.1758,0,1,0,17,1,1,1.0
33.9313,-118.3868,2,4,0,16,0,0,1.0
34.0323,-118.3298,4,4,0,6,0,0,1.0
34.0443,-118.2698,1,1,1,0,0,0,0.5
34.0093,-118.4008,2,1,1,13,1,1,1.0
33.8533,-118.1878,9,3,1,20,1,0,1.0
34.0213,-118.2698,1,1,0,2,0,0,1.0
33.9883,-118.2338,4,3,0,6,0,0,1.0
33.8933,-118.1958,8,3,0,16,0,0,1.0
33.9923,-118.2848,4,3,0,5,1,0,1.0
34.0113,-118.3008,9,3,0,4,1,1,1.0
34.0443,-118.2698,9,2,0,0,1,1,0.7188
33.8453,-118.1808,0,1,0,21,0,1,1.0
33.8543,-118.2048,2,1,0,20,1,0,1.0
33.9513,-118.4078,5,3,0,16,1,0,1.0
34.0443,-118.2698,1,3,0,0,0,1,0.5116
34.0183,-118.1168,2,2,0,15,0,1,1.0
33.8613,-118.2768,2,3,0,18,0,1,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
34.0373,-118.1858,2,1,0,8,1,0,1.0
33.8653,-118.1578,10,1,0,21,0,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.9203,-118.3788,6,2,0,16,0,1,1.0
34.0393,-118.1028,11,2,0,16,0,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0273,-118.4228,11,2,0,15,1,0,1.0
33.9513,-118.4118,2,2,0,16,1,1,1.0
34.0443,-118.2698,2,2,0,0,1,1,0.72
34.0313,-118.2568,3,2,1,1,0,1,1.0
33.9063,-118.3728,11,4,0,17,0,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
34.0373,-118.0888,9,1,0,18,1,1,1.0
34.0373,-118.0838,5,3,0,18,1,0,1.0
33.9833,-118.3158,1,1,0,7,0,0,1.0
33.9883,-118.2608,4,1,1,5,0,1,1.0
34.0163,-118.1668,0,4,1,10,1,1,1.0
34.0713,-118.4248,5,4,0,15,0,1,1.0
34.0443,-118.2698,4,2,0,0,1,1,0.5273
33.8993,-118.2278,5,1,1,15,0,1,1.0
33.8503,-118.2778,3,4,1,19,0,1,1.0
34.0443,-118.2698,5,4,0,0,0,1,0.6216
34.0443,-118.2058,2,4,0,6,1,0,1.0
33.9583,-118.1398,7,1,0,15,0,1,1.0
33.9103,-118.1368,11,2,0,18,0,0,1.0
33.9783,-118.2958,1,3,0,7,0,0,1.0
33.8573,-118.1818,10,3,0,20,1,1,1.0
33.9093,-118.3748,10,3,0,17,0,0,1.0
33.8743,-118.1108,10,1,0,23,0,0,1.0
34.0493,-118.2468,3,4,0,2,0,0,1.0
33.9283,-118.3628,2,2,0,14,1,0,1.0
34.0133,-118.2638,6,3,0,3,0,1,1.0
33.8693,-118.2268,6,2,0,18,1,1,1.0
33.8393,-118.1848,5,3,0,22,1,1,1.0
33.9453,-118.2138,2,2,0,11,1,0,1.0
33.9293,-118.2698,6,1,0,11,1,1,1.0
34.0443,-118.2698,0,2,0,0,0,1,0.5323
34.0543,-118.1338,3,3,0,13,1,1,1.0
34.0443,-118.2698,0,3,0,0,1,1,0.5231
33.9843,-118.1638,6,1,0,12,0,1,1.0
34.0023,-118.3138,11,2,1,6,0,0,1.0
33.8383,-118.1838,10,4,0,22,0,1,1.0
33.9853,-118.1518,10,1,0,13,1,0,1.0
33.8653,-118.2648,5,1,0,17,1,0,1.0
34.0343,-118.1708,2,2,0,9,1,1,1.0
34.0333,-118.2268,0,4,0,4,0,1,1.0
34.0443,-118.2698,10,3,0,0,1,1,0.625
33.9663,-118.4488,4,3,0,19,0,1,1.0
33.9703,-118.2848,1,3,1,7,0,1,1.0
34.0343,-118.0598,8,3,0,21,0,1,1.0
33.8833,-118.3518,11,2,0,18,1,1,1.0
34.0443,-118.2798,1,1,0,1,0,0,1.0
33.9013,-118.4278,9,1,1,21,1,0,1.0
34.0333,-118.2198,4,3,0,5,0,0,1.0
33.8913,-118.1348,5,2,0,20,0,0,1.0
34.0373,-118.2598,3,1,1,1,1,0,1.0
34.0223,-118.4528,10,4,0,18,1,0,1.0
33.8953,-118.2278,11,3,0,15,0,1,1.0
34.0623,-118.3908,8,2,0,12,0,0,1.0
34.0583,-118.1228,1,1,0,14,1,0,1.0
34.0443,-118.2698,6,3,0,0,1,1,0.6852
33.9343,-118.3188,0,2,0,12,1,0,1.0
33.9693,-118.3348,6,1,1,9,1,0,1.0
33.8923,-118.2628,11,4,0,15,0,0,1.0
33.9113,-118.1468,10,3,0,18,0,0,1.0
34.0293,-118.1528,8,3,0,11,0,0,1.0
34.0403,-118.1568,4,1,0,11,1,1,1.0
34.0523,-118.0908,2,1,0,17,1,1,1.0
33.8913,-118.1398,6,1,1,20,0,0,1.0
33.9953,-118.0988,1,2,1,17,1,0,1.0
33.9463,-118.2688,1,4,0,9,1,0,1.0
34.0443,-118.2698,0,2,0,0,0,1,0.5323
34.0673,-118.1068,9,4,0,16,0,0,1.0
34.0163,-118.4108,11,3,0,14,1,0,1.0
34.0443,-118.2698,2,2,0,0,1,1,0.72
34.0433,-118.2688,11,1,1,0,1,0,1.0
34.0373,-118.1788,8,1,1,9,1,0,1.0
33.9473,-118.2438,3,1,1,10,0,0,1.0
33.9693,-118.3928,5,3,0,14,1,1,1.0
34.0443,-118.2698,1,3,0,0,1,1,0.5116
34.0113,-118.3268,4,3,0,6,0,0,1.0
33.9033,-118.3158,2,4,1,14,1,1,1.0
33.9153,-118.2028,8,1,0,14,1,1,1.0
33.8883,-118.3258,5,2,1,16,0,0,1.0
33.9103,-118.2348,9,2,1,13,0,0,1.0
33.8883,-118.3738,5,3,1,18,0,1,1.0
33.9553,-118.2798,7,4,0,8,0,1,1.0
33.9723,-118.1788,3,3,1,11,0,1,1.0
33.8713,-118.3998,7,4,1,21,1,0,1.0
34.0143,-118.2538,6,3,0,3,0,1,1.0
33.8353,-118.2178,0,2,0,21,1,0,1.0
34.0113,-118.1428,11,1,0,13,1,0,1.0
34.0523,-118.4688,0,4,0,19,0,1,1.0
33.9743,-118.2498,1,2,0,7,0,0,1.0
34.0443,-118.2698,7,2,1,0,0,1,0.6667
34.0443,-118.2698,6,3,0,0,1,1,0.6852
34.0143,-118.4078,1,2,1,14,0,0,1.0
34.0003,-118.2728,10,2,0,4,0,1,1.0
33.9373,-118.1108,6,4,1,19,1,1,1.0
33.9263,-118.3648,5,1,1,15,1,1,1.0
34.0363,-118.1888,8,2,0,8,1,0,1.0
33.9963,-118.1118,3,3,0,16,0,1,1.0
33.9883,-118.4418,7,1,1,18,0,1,1.0
34.0313,-118.4758,8,1,0,20,0,1,1.0
34.0173,-118.4038,4,1,0,13,0,1,1.0
33.9923,-118.3068,8,1,0,6,0,1,1.0
33.9053,-118.4338,10,4,0,21,0,0,1.0
33.9713,-118.2408,9,2,0,7,0,1,1.0
34.0443,-118.2718,6,1,0,0,1,1,0.6765
33.9023,-118.1158,3,1,1,20,1,0,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
33.9763,-118.1588,7,2,0,13,1,1,1.0
33.9893,-118.2858,5,4,0,5,1,0,1.0
33.8823,-118.2528,6,1,1,16,0,1,1.0
34.0443,-118.2698,4,1,0,0,1,1,0.675
33.9663,-118.4428,7,4,1,18,1,1,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.9923,-118.2448,5,3,0,5,0,1,1.0
34.0443,-118.2698,7,4,0,0,0,1,0.6061
34.0273,-118.2118,7,2,0,6,0,0,1.0
33.9743,-118.2738,0,4,1,7,1,0,1.0
33.9303,-118.1848,0,3,1,14,0,0,1.0
33.9773,-118.4598,8,3,0,20,0,0,1.0
34.0443,-118.2698,6,3,0,0,1,1,0.6852
33.9913,-118.0988,3,4,1,17,0,0,1.0
33.8963,-118.2928,9,4,0,14,0,0,1.0
33.9133,-118.3818,3,2,0,17,0,1,1.0
33.9993,-118.2748,6,3,0,4,0,1,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
34.0443,-118.2698,4,3,0,0,1,1,0.5882
33.8823,-118.4188,4,3,0,22,0,0,1.0
33.8993,-118.2008,4,4,0,16,1,1,1.0
33.9093,-118.3808,7,1,0,17,0,1,1.0
34.0413,-118.2878,0,2,0,1,1,1,1.0
34.0043,-118.3578,1,3,1,9,1,0,1.0
34.0423,-118.2508,8,1,0,1,0,1,1.0
34.0443,-118.2698,0,3,0,0,0,1,0.5231
33.8913,-118.2118,0,2,0,16,1,1,1.0
34.0443,-118.2698,11,2,0,0,1,1,0.7727
33.8633,-118.3268,11,3,0,18,0,1,1.0
34.0253,-118.2858,7,1,0,2,1,1,1.0
33.8893,-118.3818,0,3,0,19,1,0,1.0
33.9993,-118.2698,5,3,0,4,0,1,1.0
34.0133,-118.2458,4,1,1,3,0,0,1.0
34.0433,-118.4438,2,2,0,17,0,1,1.0
34.0463,-118.2418,1,2,0,2,1,1,1.0
33.9073,-118.1818,6,1,0,16,1,0,1.0
34.0223,-118.4158,3,1,0,14,0,0,1.0
33.8533,-118.3518,11,2,0,20,1,0,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.8933,-118.2088,7,1,0,16,1,1,1.0
34.0443,-118.1118,11,1,1,15,0,1,1.0
34.0473,-118.0978,5,4,0,17,0,0,1.0
33.8673,-118.3998,10,4,0,21,1,0,1.0
34.0003,-118.2528,0,1,0,4,0,0,1.0
34.0353,-118.1638,5,4,0,10,1,0,1.0
33.9803,-118.4818,0,2,0,22,0,0,1.0
33.9173,-118.1808,9,3,0,15,1,1,1.0
33.9913,-118.1928,7,4,0,9,0,0,1.0
34.0033,-118.3418,0,3,1,8,0,0,1.0
33.9403,-118.1468,10,2,1,16,0,1,1.0
34.0383,-118.2628,0,2,0,0,0,1,1.0
33.9893,-118.4528,2,1,0,19,0,0,1.0
33.8733,-118.2568,5,3,0,17,0,0,1.0
34.0263,-118.2028,0,3,1,6,1,0,1.0
33.9763,-118.1808,8,1,0,11,1,1,1.0
34.0423,-118.0878,0,3,0,18,0,0,1.0
33.9993,-118.0988,4,1,0,17,1,1,1.0
34.0113,-118.2708,5,3,0,3,0,1,1.0
33.8973,-118.2148,1,4,0,15,0,1,1.0
33.9683,-118.2298,3,1,0,8,1,0,1.0
34.0493,-118.1288,6,2,0,14,1,0,1.0
33.8963,-118.3368,7,3,0,16,0,0,1.0
33.9073,-118.2138,3,3,0,14,0,0,1.0
33.8843,-118.2708,1,2,0,16,0,0,1.0
33.8743,-118.1298,0,1,1,22,1,0,1.0
33.9183,-118.2938,4,2,0,12,1,1,1.0
33.9103,-118.1238,10,1,0,19,0,0,1.0
33.8383,-118.3238,0,4,0,21,1,0,1.0
34.0443,-118.2698,6,4,0,0,1,1,0.7941
33.9453,-118.4268,8,1,0,18,1,1,1.0
33.9293,-118.2718,4,1,0,11,1,1,1.0
33.8813,-118.3658,6,1,1,18,0,0,1.0
34.0333,-118.3798,4,4,0,11,1,0,1.0
34.0443,-118.2698,6,2,0,0,0,1,0.7647
34.0443,-118.2698,8,2,0,0,1,0,0.5
33.9453,-118.4588,5,4,0,21,0,0,1.0
34.0273,-118.2908,6,3,0,2,1,1,1.0
34.0393,-118.1028,9,1,0,16,0,0,1.0
34.0113,-118.3448,6,1,0,8,1,0,1.0
34.0133,-118.3408,6,1,0,7,1,0,1.0
34.0443,-118.4628,1,4,0,19,0,0,1.0
33.9973,-118.2928,1,1,0,5,0,0,1.0
33.9783,-118.2948,0,1,0,7,1,0,1.0
33.9303,-118.3688,7,1,0,15,1,0,1.0
33.9813,-118.2958,0,3,1,6,0,1,1.0
33.8963,-118.3178,8,4,0,15,1,1,1.0
33.9983,-118.0808,8,1,0,19,1,0,1.0
34.0443,-118.2698,11,4,1,0,1,1,0.6
34.0383,-118.2698,2,4,0,0,1,1,1.0
33.9303,-118.1318,4,2,0,17,1,1,1.0
34.0433,-118.2518,1,5,0,1,0,0,1.0
33.9453,-118.1448,0,4,0,15,0,1,1.0
33.9243,-118.1378,7,1,0,17,1,0,1.0
33.9733,-118.1228,3,1,0,16,0,0,1.0
33.9283,-118.2458,10,4,0,11,0,0,1.0
34.0103,-118.1258,2,5,0,14,0,0,1.0
33.8783,-118.2008,10,1,0,17,1,1,1.0
34.0443,-118.2698,11,2,0,0,0,1,0.7727
34.0443,-118.2698,1,2,0,0,0,1,0.6154
34.0443,-118.2698,4,4,0,0,0,1,0.5435
34.0143,-118.2698,0,4,0,3,0,0,1.0
33.8923,-118.1868,4,1,0,17,0,0,1.0
33.9673,-118.4298,4,3,0,17,0,1,1.0
34.0443,-118.2698,2,4,0,0,1,1,0.7188
33.8903,-118.2248,4,1,0,16,0,1,1.0
34.0443,-118.2698,4,2,0,0,1,1,0.5273
34.0373,-118.1038,2,1,0,16,1,0,1.0
34.0163,-118.3818,0,1,0,11,0,1,1.0
34.0443,-118.3718,4,2,0,10,1,0,1.0
34.0443,-118.2698,7,2,0,0,1,1,0.7917
33.9193,-118.4258,0,1,0,19,1,0,1.0
33.9063,-118.3788,5,4,0,17,0,0,1.0
34.0003,-118.2828,4,3,1,4,1,0,1.0
33.9993,-118.3708,10,3,0,11,1,0,1.0
33.9623,-118.2568,3,4,0,8,1,0,1.0
33.9793,-118.3518,9,3,0,10,0,1,1.0
33.8773,-118.2608,6,3,0,16,0,0,1.0
33.8893,-118.1848,0,2,0,17,0,1,1.0
33.8763,-118.2438,9,3,0,17,1,0,1.0
34.0243,-118.2088,9,1,0,6,0,0,1.0
33.9963,-118.3128,0,1,0,6,1,0,1.0
34.0193,-118.1638,6,3,1,10,0,1,1.0
34.0183,-118.1778,7,1,0,9,0,1,1.0
33.9393,-118.2908,0,4,1,10,1,0,1.0
34.0253,-118.3768,9,3,0,10,1,1,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.9233,-118.1228,5,1,0,19,1,0,1.0
34.0443,-118.2698,5,1,0,0,0,1,0.5833
33.8523,-118.3828,4,2,0,22,0,1,1.0
34.0163,-118.2058,0,2,1,6,1,0,1.0
33.9073,-118.4118,11,3,0,19,0,0,1.0
34.0443,-118.2698,10,2,0,0,1,1,0.7037
34.0063,-118.1388,7,4,0,13,0,0,1.0
33.9063,-118.4278,11,2,0,20,0,1,1.0
33.8743,-118.2768,10,1,0,17,1,0,1.0
33.9103,-118.3948,6,2,0,18,1,1,1.0
33.9683,-118.0988,5,3,0,18,0,0,1.0
34.0443,-118.2698,3,3,0,0,1,1,0.6087
33.8613,-118.1728,3,2,0,20,0,0,1.0
33.8633,-118.3288,0,3,0,19,1,0,1.0
33.9453,-118.2948,4,4,1,10,0,1,1.0
33.8723,-118.1488,3,1,0,21,1,1,1.0
34.0443,-118.2698,5,4,0,0,0,1,0.6216
33.9313,-118.4428,4,1,0,20,0,0,1.0
34.0443,-118.2698,11,4,0,0,0,0,0.5
33.9993,-118.2898,5,1,0,4,0,0,1.0
33.8633,-118.3158,6,1,0,18,0,0,1.0
33.8843,-118.4108,5,1,0,21,1,0,1.0
33.9353,-118.2838,2,1,0,10,0,1,1.0
34.0443,-118.2698,4,3,1,0,0,1,0.6667
34.0443,-118.2698,7,4,0,0,0,1,0.6061
33.9273,-118.1338,11,4,0,17,0,1,1.0
33.9223,-118.2758,0,2,0,12,1,1,1.0
34.0443,-118.2698,6,1,0,0,1,1,0.6765
34.0363,-118.1568,4,4,1,11,1,0,1.0
33.9893,-118.4078,3,2,1,14,0,0,1.0
33.9073,-118.4028,3,1,0,19,1,0,1.0
33.9673,-118.2388,6,1,0,8,0,0,1.0
34.0193,-118.4128,3,2,0,14,1,0,1.0
33.9833,-118.2108,4,4,0,8,0,0,1.0
33.9153,-118.1108,6,4,0,20,0,0,1.0
33.9093,-118.3828,3,2,0,17,0,1,1.0
34.0443,-118.2708,10,2,1,0,1,1,0.75
34.0443,-118.2698,9,1,1,0,0,1,0.6
33.9533,-118.3158,1,2,1,10,0,1,1.0
34.0183,-118.0998,4,1,0,17,1,0,1.0
34.0263,-118.1498,2,1,0,12,0,0,1.0
34.0343,-118.2858,0,3,0,1,0,1,1.0
34.0443,-118.2698,1,3,0,0,0,1,0.5116
34.0443,-118.2698,10,4,0,0,1,0,0.5714
34.0223,-118.1878,4,4,0,8,1,1,1.0
34.0443,-118.2698,0,3,0,0,1,1,0.5231
34.0443,-118.2698,2,3,0,0,0,1,0.6579
34.0443,-118.2698,4,2,1,0,0,1,0.7692
33.9783,-118.3138,9,4,1,7,0,0,1.0
33.8813,-118.2518,4,3,0,16,0,1,1.0
34.0443,-118.2698,5,4,1,0,0,1,0.6667
33.9283,-118.4528,3,4,1,21,0,1,1.0
34.0373,-118.0988,2,2,0,17,0,1,1.0
33.8413,-118.1818,7,1,1,22,0,1,1.0
